,wealth,current,government,dilnot
83,20750,0.03100038,0.025322010000000002,0.025322010000000002
84,21000,0.03180952,0.02623158,0.02623158
85,21250,0.03259982,0.02711967,0.02711967
86,21500,0.03337109,0.027987099999999997,0.027987099999999997
87,21750,0.03412518,0.02883486,0.02883486
88,22000,0.03486177,0.02966326,0.02966326
89,22250,0.03558199,0.03047279,0.03047279
90,22500,0.036286200000000005,0.03126467,0.03126467
91,22750,0.03697493,0.03203889,0.03203889
92,23000,0.03764886,0.03279645,0.03279645
93,23250,0.05636223,0.03353755,0.03353755
94,23500,0.056777100000000004,0.03426288,0.03426288
95,23750,0.07492804,0.03497294,0.03497294
96,24000,0.07510294,0.03566838,0.03566838
97,24250,0.09272309999999999,0.036349309999999996,0.036349309999999996
98,24500,0.09267562,0.0370165,0.0370165
99,24750,0.10979409999999999,0.03767014,0.03767014
100,25000,0.1095402,0.03831078,0.03831078
101,25250,0.12618410000000002,0.03893866,0.03893866
102,25500,0.1257385,0.03955423,0.03955423
103,25750,0.1419327,0.04015777,0.04015777
104,26000,0.1413087,0.04074970000000001,0.04074970000000001
105,26250,0.1570766,0.04133058,0.04133058
106,26500,0.1562866,0.04190028,0.04190028
107,26750,0.1716496,0.04245948,0.04245948
108,27000,0.1707048,0.043008319999999996,0.043008319999999996
109,27250,0.1856832,0.04354702,0.04354702
110,27500,0.18459399999999998,0.04407578,0.04407578
111,27750,0.19920639999999998,0.04459509,0.04459509
112,28000,0.1979824,0.0451054,0.0451054
113,28250,0.2122465,0.045606270000000004,0.045606270000000004
114,28500,0.2108965,0.04609869,0.04609869
115,28750,0.2248285,0.0465824,0.0465824
116,29000,0.2233607,0.04705772,0.04705772
117,29250,0.23697590000000002,0.04752504,0.04752504
118,29500,0.2353979,0.047984439999999996,0.047984439999999996
119,29750,0.2487106,0.04843593,0.04843593
120,30000,0.2470294,0.04887995,0.04887995
121,30250,0.26005310000000004,0.049316700000000005,0.049316700000000005
122,30500,0.2582751,0.04974635,0.04974635
123,30750,0.2710225,0.05016914,0.05016914
124,31000,0.2691537,0.05058474,0.05058474
125,31250,0.2816368,0.050993750000000004,0.050993750000000004
126,31500,0.2796827,0.051396449999999996,0.051396449999999996
127,31750,0.2919125,0.051792819999999996,0.051792819999999996
128,32000,0.2898784,0.05218292,0.05218292
129,32250,0.3018655,0.0525671,0.0525671
130,32500,0.2997562,0.05294513,0.05294513
131,32750,0.3115106,0.05331751,0.05331751
132,33000,0.3093306,0.05368419,0.05368419
133,33250,0.3208615,0.05404535,0.05404535
134,33500,0.3186151,0.05440141,0.05440141
135,33750,0.3299314,0.05475173,0.05475173
136,34000,0.3276224,0.0550972,0.0550972
137,34250,0.3387326,0.055437839999999995,0.055437839999999995
138,34500,0.3363646,0.0557731,0.0557731
139,34750,0.3472766,0.05610387,0.05610387
140,35000,0.34485309999999997,0.056429349999999996,0.056429349999999996
141,35250,0.3555745,0.05675066,0.05675066
142,35500,0.3530986,0.05706767,0.05706767
143,35750,0.36363639999999997,0.05737959,0.05737959
144,36000,0.36111109999999996,0.05768760999999999,0.05768760999999999
145,36250,0.3586207,0.05799138,0.05799138
146,36500,0.3561644,0.0582911,0.0582911
147,36750,0.3537415,0.05858631,0.05858631
148,37000,0.3513514,0.05887806,0.05887806
149,37250,0.3489933,0.05916569,0.05916569
150,37500,0.34666670000000005,0.05944927,0.05944927
151,37750,0.34437080000000003,0.0597293,0.0597293
152,38000,0.3421053,0.06000566,0.06000566
153,38250,0.3398693,0.06027819,0.06027819
154,38500,0.33766240000000003,0.06054759,0.06054759
155,38750,0.3354839,0.060813,0.060813
156,39000,0.33333329999999994,0.06107532,0.06107532
157,39250,0.3312102,0.0613342,0.0613342
158,39500,0.32911389999999996,0.061589790000000005,0.061589790000000005
159,39750,0.327044,0.06184227,0.06184227
160,40000,0.325,0.0620915,0.0620915
161,40250,0.3229814,0.06233773,0.06233773
162,40500,0.32098770000000004,0.06258092,0.06258092
163,40750,0.3190184,0.06282113,0.06282113
164,41000,0.3170732,0.0630586,0.0630586
165,41250,0.3151515,0.06329252,0.06329252
166,41500,0.313253,0.06352419000000001,0.06352419000000001
167,41750,0.3113772,0.0637529,0.0637529
168,42000,0.3095238,0.0639788,0.0639788
169,42250,0.30769230000000003,0.06420238,0.06420238
170,42500,0.3058824,0.06442298,0.06442298
171,42750,0.3040936,0.06464099,0.06464099
172,43000,0.30232559999999997,0.06485683,0.06485683
173,43250,0.300578,0.06507009,0.06507009
174,43500,0.29885059999999997,0.06528062,0.06528062
175,43750,0.2971428,0.06548893,0.06548893
176,44000,0.2954545,0.06569496,0.06569496
177,44250,0.2937853,0.06589822,0.06589822
178,44500,0.29213480000000003,0.06609962999999999,0.06609962999999999
179,44750,0.2905028,0.06629871,0.06629871
180,45000,0.2888889,0.06649549,0.06649549
181,45250,0.2872928,0.06669018,0.06669018
182,45500,0.2857143,0.06688255,0.06688255
183,45750,0.284153,0.067073,0.067073
184,46000,0.2826087,0.06726121,0.06726121
185,46250,0.2810811,0.06744772,0.06744772
186,46500,0.27956990000000004,0.06763206000000001,0.06763206000000001
187,46750,0.2780749,0.06781424999999999,0.06781424999999999
188,47000,0.2765957,0.06799468,0.06799468
189,47250,0.2751323,0.06817319999999999,0.06817319999999999
190,47500,0.2736842,0.06834975,0.06834975
191,47750,0.2722513,0.06852438,0.06852438
192,48000,0.2708333,0.06869727,0.06869727
193,48250,0.26943,0.0688686,0.0688686
194,48500,0.26804120000000003,0.06903777999999999,0.06903777999999999
195,48750,0.2666667,0.06920561,0.06920561
196,49000,0.2653061,0.06937141,0.06937141
197,49250,0.2639594,0.06953577,0.06953577
198,49500,0.26262630000000003,0.06969823,0.06969823
199,49750,0.2613065,0.06985914,0.06985914
200,50000,0.26,0.07001867,0.07001867
201,50250,0.2587065,0.07017623,0.07017623
202,50500,0.2574257,0.07033238,0.07033238
203,50750,0.25615760000000004,0.07048738,0.07048738
204,51000,0.254902,0.07064032,0.07064032
205,51250,0.2536585,0.07079185,0.07079185
206,51500,0.25242719999999996,0.07094212999999999,0.07094212999999999
207,51750,0.2512077,0.07109081,0.07109081
208,52000,0.25,0.07123813,0.07123813
209,52250,0.2488038,0.07138397,0.07138397
210,52500,0.2476191,0.0715285,0.0715285
211,52750,0.24644549999999998,0.0716715,0.0716715
212,53000,0.24528300000000003,0.07181316,0.07181316
213,53250,0.24413150000000003,0.07195378,0.07195378
214,53500,0.2429906,0.07209295,0.07209295
215,53750,0.2418605,0.07223074,0.07223074
216,54000,0.2407407,0.07236712,0.07236712
217,54250,0.2396313,0.07250267,0.07250267
218,54500,0.2385321,0.07263661,0.07263661
219,54750,0.23744289999999998,0.07276948,0.07276948
220,55000,0.2363636,0.07290121,0.07290121
221,55250,0.23529409999999998,0.07303154,0.07303154
222,55500,0.2342342,0.07316075,0.07316075
223,55750,0.2331839,0.07328889,0.07328889
224,56000,0.23214279999999998,0.07341595,0.07341595
225,56250,0.2311111,0.0735416,0.0735416
226,56500,0.2300885,0.07366628,0.07366628
227,56750,0.2290749,0.07378992000000001,0.07378992000000001
228,57000,0.2280702,0.07391228,0.07391228
229,57250,0.2270742,0.07403391,0.07403391
230,57500,0.22608699999999998,0.07415435000000001,0.07415435000000001
231,57750,0.22510819999999998,0.07427374,0.07427374
232,58000,0.2241379,0.07439211,0.07439211
233,58250,0.22317599999999999,0.07450939,0.07450939
234,58500,0.2222222,0.0746258,0.0746258
235,58750,0.2212766,0.07474102,0.07474102
236,59000,0.22033899999999998,0.07485534,0.07485534
237,59250,0.21940930000000003,0.07496875,0.07496875
238,59500,0.2184874,0.07508121,0.07508121
239,59750,0.2175732,0.07519273,0.07519273
240,60000,0.2166667,0.07530325,0.07530325
241,60250,0.2157676,0.07541286,0.07541286
242,60500,0.214876,0.07552144,0.07552144
243,60750,0.2139918,0.07562918,0.07562918
244,61000,0.2131148,0.07573642,0.07573642
245,61250,0.2122449,0.07584254,0.07584254
246,61500,0.21138210000000002,0.07594754,0.07594754
247,61750,0.2105263,0.07605213,0.07605213
248,62000,0.20967739999999999,0.07615562,0.07615562
249,62250,0.2088353,0.07625803,0.07625803
250,62500,0.20800000000000002,0.07636013,0.07636013
251,62750,0.2071713,0.07646109,0.07646109
252,63000,0.2063492,0.07656145,0.07656145
253,63250,0.2055336,0.07666088,0.07666088
254,63500,0.2047244,0.07675972,0.07675972
255,63750,0.2039216,0.07685748,0.07685748
256,64000,0.203125,0.07695458999999999,0.07695458999999999
257,64250,0.2023346,0.07705107,0.07705107
258,64500,0.2015504,0.07714668,0.07714668
259,64750,0.2007722,0.07724144,0.07724144
260,65000,0.2,0.07733576,0.07733576
261,65250,0.19923369999999999,0.07742918,0.07742918
262,65500,0.1984733,0.07752195,0.07752195
263,65750,0.1977186,0.07761395,0.07761395
264,66000,0.1969697,0.0777052,0.0777052
265,66250,0.1962264,0.07779605,0.07779605
266,66500,0.19548870000000002,0.07788592,0.07788592
267,66750,0.19475650000000003,0.07797531,0.07797531
268,67000,0.1940298,0.07806396,0.07806396
269,67250,0.19330850000000002,0.07815207,0.07815207
270,67500,0.1925926,0.07823912,0.07823912
271,67750,0.1918819,0.07832559,0.07832559
272,68000,0.1911765,0.07841177,0.07841177
273,68250,0.19047619999999998,0.07849713999999999,0.07849713999999999
274,68500,0.189781,0.07858194,0.07858194
275,68750,0.18909089999999998,0.07866625,0.07866625
276,69000,0.18840579999999998,0.07874977999999999,0.07874977999999999
277,69250,0.1877256,0.07883269,0.07883269
278,69500,0.1870504,0.07891519,0.07891519
279,69750,0.1863799,0.07899681,0.07899681
280,70000,0.1857143,0.0790779,0.0790779
281,70250,0.1850534,0.07915864,0.07915864
282,70500,0.1843972,0.07923859,0.07923859
283,70750,0.18374559999999998,0.07931824,0.07931824
284,71000,0.1830986,0.07939695000000001,0.07939695000000001
285,71250,0.18245609999999998,0.07947522,0.07947522
286,71500,0.18181819999999999,0.07955288,0.07955288
287,71750,0.18118469999999998,0.07963034000000001,0.07963034000000001
288,72000,0.1805556,0.07970714,0.07970714
289,72250,0.1799308,0.0797832,0.0797832
290,72500,0.1793103,0.07985905,0.07985905
291,72750,0.17869420000000003,0.07993396,0.07993396
292,73000,0.1780822,0.08000866999999999,0.08000866999999999
293,73250,0.1774744,0.08008276,0.08008276
294,73500,0.1768707,0.08015646,0.08015646
295,73750,0.17627120000000002,0.08022966000000001,0.08022966000000001
296,74000,0.1756757,0.08030226000000001,0.08030226000000001
297,74250,0.17508420000000002,0.08037447,0.08037447
298,74500,0.1744967,0.080446,0.080446
299,74750,0.173913,0.08051693,0.08051693
300,75000,0.1733333,0.08058771,0.08058771
301,75250,0.17275749999999998,0.08065802,0.08065802
302,75500,0.17218540000000002,0.08072765,0.08072765
303,75750,0.1716172,0.08079703,0.08079703
304,76000,0.1710526,0.08086606,0.08086606
305,76250,0.1704918,0.08093452,0.08093452
306,76500,0.1699346,0.08100214,0.08100214
307,76750,0.1693811,0.08107003,0.08107003
308,77000,0.16883120000000001,0.08113697,0.08113697
309,77250,0.16828479999999998,0.08120348,0.08120348
310,77500,0.1677419,0.08126966,0.08126966
311,77750,0.1672026,0.08133581,0.08133581
312,78000,0.1666667,0.08140093999999999,0.08140093999999999
313,78250,0.1661342,0.08146565,0.08146565
314,78500,0.1656051,0.08153026000000001,0.08153026000000001
315,78750,0.16507940000000002,0.08159433999999999,0.08159433999999999
316,79000,0.164557,0.08165803,0.08165803
317,79250,0.16403790000000001,0.08172141,0.08172141
318,79500,0.163522,0.0817845,0.0817845
319,79750,0.1630094,0.08184689,0.08184689
320,80000,0.1625,0.08190887999999999,0.08190887999999999
321,80250,0.16199380000000002,0.08197089,0.08197089
322,80500,0.1614907,0.08203193,0.08203193
323,80750,0.16099070000000001,0.08209308,0.08209308
324,81000,0.1604938,0.08215393,0.08215393
325,81250,0.16,0.08221384999999999,0.08221384999999999
326,81500,0.1595092,0.08227377000000001,0.08227377000000001
327,81750,0.15902139999999998,0.08233324,0.08233324
328,82000,0.1585366,0.08239224,0.08239224
329,82250,0.1580547,0.08245108999999999,0.08245108999999999
330,82500,0.15757580000000002,0.08250956999999999,0.08250956999999999
331,82750,0.1570997,0.08256779,0.08256779
332,83000,0.1566265,0.08262528,0.08262528
333,83250,0.1561562,0.08268252000000001,0.08268252000000001
334,83500,0.1556886,0.08273971,0.08273971
335,83750,0.1552239,0.08279608,0.08279608
336,84000,0.1547619,0.08285268,0.08285268
337,84250,0.15430270000000001,0.08290875,0.08290875
338,84500,0.1538461,0.08296440000000001,0.08296440000000001
339,84750,0.1533923,0.08301971999999999,0.08301971999999999
340,85000,0.1529412,0.08307463999999999,0.08307463999999999
341,85250,0.15249269999999998,0.08312931000000001,0.08312931000000001
342,85500,0.1520468,0.08318357000000001,0.08318357000000001
343,85750,0.1516035,0.0832377,0.0832377
344,86000,0.15116279999999999,0.08329160999999999,0.08329160999999999
345,86250,0.1507246,0.0833452,0.0833452
346,86500,0.150289,0.08339821,0.08339821
347,86750,0.14985590000000001,0.08345074000000001,0.08345074000000001
348,87000,0.14942529999999998,0.08350350000000001,0.08350350000000001
349,87250,0.1489971,0.08355587,0.08355587
350,87500,0.1485714,0.08360741000000001,0.08360741000000001
351,87750,0.1481481,0.0836591,0.0836591
352,88000,0.1477273,0.08371067,0.08371067
353,88250,0.14730880000000002,0.08376178,0.08376178
354,88500,0.14689270000000001,0.08381232000000001,0.08381232000000001
355,88750,0.1464789,0.08386285,0.08386285
356,89000,0.14606740000000001,0.08391301000000001,0.08391301000000001
357,89250,0.1456583,0.08396289,0.08396289
358,89500,0.1452514,0.08401266,0.08401266
359,89750,0.1448468,0.08406189,0.08406189
360,90000,0.1444444,0.08411094000000001,0.08411094000000001
361,90250,0.1440443,0.08415971000000001,0.08415971000000001
362,90500,0.1436464,0.08420822,0.08420822
363,90750,0.1432507,0.08425653999999999,0.08425653999999999
364,91000,0.1428571,0.08430451,0.08430451
365,91250,0.1424658,0.08435240000000001,0.08435240000000001
366,91500,0.1420765,0.08439984,0.08439984
367,91750,0.1416894,0.08444687000000001,0.08444687000000001
368,92000,0.1413043,0.0844938,0.0844938
369,92250,0.1409214,0.08454048,0.08454048
370,92500,0.1405405,0.08458691,0.08458691
371,92750,0.1401617,0.08463334,0.08463334
372,93000,0.13978490000000002,0.0846791,0.0846791
373,93250,0.1394102,0.08472486,0.08472486
374,93500,0.1390374,0.08477005,0.08477005
375,93750,0.1386667,0.08481533000000001,0.08481533000000001
376,94000,0.1382979,0.08486046,0.08486046
377,94250,0.137931,0.08490508999999999,0.08490508999999999
378,94500,0.1375661,0.08494973,0.08494973
379,94750,0.1372032,0.08499398,0.08499398
380,95000,0.1368421,0.08503807999999999,0.08503807999999999
381,95250,0.1364829,0.08508184999999999,0.08508184999999999
382,95500,0.1361257,0.08512549,0.08512549
383,95750,0.13577019999999998,0.08516882,0.08516882
384,96000,0.1354167,0.08521192,0.08521192
385,96250,0.1350649,0.08525487,0.08525487
386,96500,0.134715,0.0852976,0.0852976
387,96750,0.1343669,0.08533979,0.08533979
388,97000,0.13402060000000002,0.08538217,0.08538217
389,97250,0.13367610000000002,0.08542433,0.08542433
390,97500,0.1333333,0.08546595,0.08546595
391,97750,0.1329923,0.08550751999999999,0.08550751999999999
392,98000,0.1326531,0.08554894,0.08554894
393,98250,0.1323155,0.08559032999999999,0.08559032999999999
394,98500,0.1319797,0.0856311,0.0856311
395,98750,0.1316456,0.08567176,0.08567176
396,99000,0.1313131,0.08571243,0.08571243
397,99250,0.1309824,0.08575268,0.08575268
398,99500,0.1306533,0.08579288,0.08579288
399,99750,0.1303258,0.08583286,0.08583286
400,100000,0.13,0.08587249999999999,0.08587249999999999
401,100250,0.1296758,0.08591193999999999,0.08591193999999999
402,100500,0.1293532,0.08736459,0.08736459
403,100750,0.12903230000000002,0.08739058,0.08739058
404,101000,0.1287129,0.08882882,0.08882882
405,101250,0.1283951,0.08884151,0.08884151
406,101500,0.12807880000000002,0.09026563,0.09026563
407,101750,0.1277641,0.09026512,0.09026512
408,102000,0.127451,0.09167524,0.09167524
409,102250,0.12713939999999999,0.09166175000000001,0.09166175000000001
410,102500,0.1268293,0.09305808,0.09305808
411,102750,0.1265207,0.0930317,0.0930317
412,103000,0.12621359999999998,0.09441444,0.09441444
413,103250,0.125908,0.09437538,0.09437538
414,103500,0.1256039,0.09574464,0.09574464
415,103750,0.1253012,0.095693,0.095693
416,104000,0.125,0.09704905999999999,0.09704905999999999
417,104250,0.1247002,0.09698494,0.09698494
418,104500,0.1244019,0.0983279,0.0983279
419,104750,0.12410500000000001,0.09825156,0.09825156
420,105000,0.1238095,0.09958154999999999,0.09958154999999999
421,105250,0.1235154,0.09949308999999999,0.09949308999999999
422,105500,0.1232228,0.1008104,0.1008104
423,105750,0.1229314,0.1007099,0.1007099
424,106000,0.12264150000000001,0.1020145,0.1020145
425,106250,0.12235290000000001,0.1019022,0.1019022
426,106500,0.1220657,0.1031944,0.1031944
427,106750,0.1217799,0.10307029999999999,0.10307029999999999
428,107000,0.1214953,0.1043503,0.1043503
429,107250,0.12121209999999999,0.1042145,0.1042145
430,107500,0.12093019999999999,0.1054823,0.1054823
431,107750,0.12064970000000001,0.1053351,0.1053351
432,108000,0.12037039999999999,0.106591,0.106591
433,108250,0.1200924,0.10643240000000001,0.10643240000000001
434,108500,0.1198157,0.1076765,0.1076765
435,108750,0.1195402,0.1075065,0.1075065
436,109000,0.1192661,0.108739,0.108739
437,109250,0.1189931,0.10855790000000001,0.10855790000000001
438,109500,0.1187215,0.1097789,0.1097789
439,109750,0.118451,0.1095867,0.1095867
440,110000,0.1181818,0.1107963,0.1107963
441,110250,0.1179138,0.1105932,0.1105932
442,110500,0.11764709999999999,0.11179159999999999,0.11179159999999999
443,110750,0.11738149999999999,0.1115776,0.1115776
444,111000,0.1171171,0.1127649,0.1127649
445,111250,0.1168539,0.1125402,0.1125402
446,111500,0.11659190000000001,0.1137164,0.1137164
447,111750,0.1163311,0.1134812,0.1134812
448,112000,0.11607139999999999,0.1146466,0.1146466
449,112250,0.1158129,0.1144008,0.1144008
450,112500,0.1155556,0.1155556,0.1155556
451,112750,0.11529930000000001,0.11529930000000001,0.11529930000000001
452,113000,0.11504429999999999,0.11504429999999999,0.11504429999999999
453,113250,0.1147903,0.1147903,0.1147903
454,113500,0.1145374,0.1145374,0.1145374
455,113750,0.1142857,0.1142857,0.1142857
456,114000,0.1140351,0.1140351,0.1140351
457,114250,0.1137856,0.1137856,0.1137856
458,114500,0.1135371,0.1135371,0.1135371
459,114750,0.1132898,0.1132898,0.1132898
460,115000,0.11304349999999999,0.11304349999999999,0.11304349999999999
461,115250,0.1127983,0.1127983,0.1127983
462,115500,0.11255409999999999,0.11255409999999999,0.11255409999999999
463,115750,0.112311,0.112311,0.112311
464,116000,0.11206899999999999,0.11206899999999999,0.11206899999999999
465,116250,0.111828,0.111828,0.111828
466,116500,0.11158799999999999,0.11158799999999999,0.11158799999999999
467,116750,0.111349,0.111349,0.111349
468,117000,0.1111111,0.1111111,0.1111111
469,117250,0.11087419999999999,0.11087419999999999,0.11087419999999999
470,117500,0.1106383,0.1106383,0.1106383
471,117750,0.1104034,0.1104034,0.1104034
472,118000,0.11016949999999999,0.11016949999999999,0.11016949999999999
473,118250,0.1099366,0.1099366,0.1099366
474,118500,0.10970459999999999,0.10970459999999999,0.10970459999999999
475,118750,0.1094737,0.1094737,0.1094737
476,119000,0.1092437,0.1092437,0.1092437
477,119250,0.10901469999999999,0.10901469999999999,0.10901469999999999
478,119500,0.1087866,0.1087866,0.1087866
479,119750,0.1085595,0.1085595,0.1085595
480,120000,0.10833330000000001,0.10833330000000001,0.10833330000000001
481,120250,0.1081081,0.1081081,0.1081081
482,120500,0.1078838,0.1078838,0.1078838
483,120750,0.10766049999999999,0.10766049999999999,0.10766049999999999
484,121000,0.107438,0.107438,0.107438
485,121250,0.1072165,0.1072165,0.1072165
486,121500,0.1069959,0.1069959,0.1069959
487,121750,0.10677619999999999,0.10677619999999999,0.10677619999999999
488,122000,0.1065574,0.1065574,0.1065574
489,122250,0.1063395,0.1063395,0.1063395
490,122500,0.1061224,0.1061224,0.1061224
491,122750,0.10590630000000001,0.10590630000000001,0.10590630000000001
492,123000,0.1056911,0.1056911,0.1056911
493,123250,0.1054767,0.1054767,0.1054767
494,123500,0.1052632,0.1052632,0.1052632
495,123750,0.1050505,0.1050505,0.1050505
496,124000,0.10483869999999999,0.10483869999999999,0.10483869999999999
497,124250,0.1046278,0.1046278,0.1046278
498,124500,0.1044177,0.1044177,0.1044177
499,124750,0.1042084,0.1042084,0.1042084
500,125000,0.10400000000000001,0.10400000000000001,0.10400000000000001
501,125250,0.10379239999999999,0.10379239999999999,0.10379239999999999
502,125500,0.1035857,0.1035857,0.1035857
503,125750,0.1033797,0.1033797,0.1033797
504,126000,0.1031746,0.1031746,0.1031746
505,126250,0.1029703,0.1029703,0.1029703
506,126500,0.1027668,0.1027668,0.1027668
507,126750,0.1025641,0.1025641,0.1025641
508,127000,0.1023622,0.1023622,0.1023622
509,127250,0.1021611,0.1021611,0.1021611
510,127500,0.1019608,0.1019608,0.1019608
511,127750,0.1017613,0.1017613,0.1017613
512,128000,0.1015625,0.1015625,0.1015625
513,128250,0.1013645,0.1013645,0.1013645
514,128500,0.1011673,0.1011673,0.1011673
515,128750,0.1009709,0.1009709,0.1009709
516,129000,0.1007752,0.1007752,0.1007752
517,129250,0.10058030000000001,0.10058030000000001,0.10058030000000001
518,129500,0.1003861,0.1003861,0.1003861
519,129750,0.10019270000000001,0.10019270000000001,0.10019270000000001
520,130000,0.1,0.1,0.1
521,130250,0.09980805999999999,0.09980805999999999,0.09980805999999999
522,130500,0.09961686,0.09961686,0.09961686
523,130750,0.09942638000000001,0.09942638000000001,0.09942638000000001
524,131000,0.09923664,0.09923664,0.09923664
525,131250,0.09904762,0.09904762,0.09904762
526,131500,0.09885932,0.09885932,0.09885932
527,131750,0.09867172,0.09867172,0.09867172
528,132000,0.09848485,0.09848485,0.09848485
529,132250,0.09829867,0.09829867,0.09829867
530,132500,0.0981132,0.0981132,0.0981132
531,132750,0.09792844,0.09792844,0.09792844
532,133000,0.09774436,0.09774436,0.09774436
533,133250,0.09756097999999999,0.09756097999999999,0.09756097999999999
534,133500,0.09737826999999999,0.09737826999999999,0.09737826999999999
535,133750,0.09719625999999999,0.09719625999999999,0.09719625999999999
536,134000,0.09701492,0.09701492,0.09701492
537,134250,0.09683427,0.09683427,0.09683427
538,134500,0.09665426999999999,0.09665426999999999,0.09665426999999999
539,134750,0.09647494999999999,0.09647494999999999,0.09647494999999999
540,135000,0.0962963,0.0962963,0.0962963
541,135250,0.09611829999999999,0.09611829999999999,0.09611829999999999
542,135500,0.09594096,0.09594096,0.09594096
543,135750,0.09576427000000001,0.09576427000000001,0.09576427000000001
544,136000,0.09558823999999999,0.09558823999999999,0.09558823999999999
545,136250,0.09541285000000001,0.09541285000000001,0.09541285000000001
546,136500,0.09523809,0.09523809,0.09523809
547,136750,0.09506398,0.09506398,0.09506398
548,137000,0.09489051,0.09489051,0.09489051
549,137250,0.09471766000000001,0.09471766000000001,0.09471766000000001
550,137500,0.09454544999999999,0.09454544999999999,0.09454544999999999
551,137750,0.09437387,0.09437387,0.09437387
552,138000,0.09420289999999999,0.09420289999999999,0.09420289999999999
553,138250,0.09403254999999999,0.09403254999999999,0.09403254999999999
554,138500,0.09386282,0.09386282,0.09386282
555,138750,0.0936937,0.0936937,0.0936937
556,139000,0.09352518,0.09352518,0.09352518
557,139250,0.09335727,0.09335727,0.09335727
558,139500,0.09318996,0.09318996,0.09318996
559,139750,0.09302325,0.09302325,0.09302325
560,140000,0.09285714,0.09285714,0.09285714
561,140250,0.09269162,0.09269162,0.09269162
562,140500,0.09252669,0.09252669,0.09252669
563,140750,0.09236235000000001,0.09236235000000001,0.09236235000000001
564,141000,0.09219858,0.09219858,0.09219858
565,141250,0.0920354,0.0920354,0.0920354
566,141500,0.09187279,0.09187279,0.09187279
567,141750,0.09171075999999999,0.09171075999999999,0.09171075999999999
568,142000,0.09154928999999999,0.09154928999999999,0.09154928999999999
569,142250,0.0913884,0.0913884,0.0913884
570,142500,0.09122807,0.09122807,0.09122807
571,142750,0.09106831,0.09106831,0.09106831
572,143000,0.09090909,0.09090909,0.09090909
573,143250,0.09075044,0.09075044,0.09075044
574,143500,0.09059234,0.09059234,0.09059234
575,143750,0.09043478,0.09043478,0.09043478
576,144000,0.09027778,0.09027778,0.09027778
577,144250,0.09012131999999999,0.09012131999999999,0.09012131999999999
578,144500,0.0899654,0.0899654,0.0899654
579,144750,0.08981002,0.08981002,0.08981002
580,145000,0.08965517,0.08965517,0.08965517
581,145250,0.08950086,0.08950086,0.08950086
